1416000000,-64.89215
1416000610.36088,-64.97483
1416001220.72175,-65.14967
1416001831.08263,-65.11118
1416002441.4435,-64.98072
1416003051.80438,-65.04604
1416003662.16526,-65.06833
1416004272.52613,-65.14207
1416004882.88701,-65.15051
1416005493.24788,-65.2731
1416006103.60876,-65.42018
1416006713.96963,-65.06165
1416007324.33051,-65.09354
1416007934.69139,-65.03419
1416008545.05226,-65.12701
1416009155.41314,-65.01555
1416009765.77401,-65.0648
1416010376.13489,-65.10621
1416010986.49577,-65.09951
1416011596.85664,-65.2468
1416012207.21752,-65.20847
1416012817.57839,-65.08192
1416013427.93927,-65.10664
1416014038.30014,-65.38165
1416014648.66102,-65.21869
1416015259.0219,-65.01913
1416015869.38277,-65.3399
1416016479.74365,-65.32465
1416017090.10452,-65.10758
1416017700.4654,-64.91948
1416018310.82628,-65.20238
1416018921.18715,-65.22158
1416019531.54803,-65.04164
1416020141.9089,-64.98542
1416020752.26978,-65.26103
1416021362.63065,-64.99524
1416021972.99153,-65.07551
1416022583.35241,-64.9765
1416023193.71328,-64.98714
1416023804.07416,-65.0748
1416024414.43503,-65.12369
1416025024.79591,-65.23643
1416025635.15679,-65.17568
1416026245.51766,-65.37641
1416026855.87854,-65.16576
1416027466.23941,-65.11606
1416028076.60029,-65.0472
1416028686.96116,-65.16038
1416029297.32204,-65.09997
1416029907.68292,-65.09332
1416030518.04379,-65.15214
1416031128.40467,-65.17908
1416031738.76554,-65.1163
1416032349.12642,-65.10069
1416032959.4873,-64.98442
1416033569.84817,-64.9364
1416034180.20905,-64.87325
1416034790.56992,-64.98306
1416035400.9308,-65.1291
1416036011.29167,-65.21349
1416036621.65255,-65.31086
1416037232.01343,-65.29667
1416037842.3743,-65.19084
1416038452.73518,-65.28856
1416039063.09605,-64.95492
1416039673.45693,-64.99573
1416040283.81781,-65.09071
1416040894.17868,-65.30312
1416041504.53956,-65.08211
1416042114.90043,-65.29423
1416042725.26131,-65.02538
1416043335.62218,-65.14434
1416043945.98306,-65.16602
1416044556.34394,-65.20374
1416045166.70481,-65.31962
1416045777.06569,-65.22874
1416046387.42656,-65.14333
1416046997.78744,-65.22878
1416047608.14832,-64.97845
1416048218.50919,-64.9808
1416048828.87007,-65.04171
1416049439.23094,-65.21289
1416050049.59182,-65.06612
1416050659.9527,-65.01256
1416051270.31357,-65.02368
1416051880.67445,-65.22355
1416052491.03532,-65.12399
1416053101.3962,-65.3043
1416053711.75707,-65.18255
1416054322.11795,-64.88259
1416054932.47883,-65.03211
1416055542.8397,-65.09138
1416056153.20058,-65.14036
1416056763.56145,-64.90625
1416057373.92233,-65.00645
1416057984.28321,-64.90383
1416058594.64408,-65.21931
1416059205.00496,-64.93778
1416059815.36583,-65.24317
1416060425.72671,-65.10046
1416061036.08758,-65.16128
1416061646.44846,-65.11089
1416062256.80934,-65.23846
1416062867.17021,-65.37577
1416063477.53109,-65.24641
1416064087.89196,-65.17252
1416064698.25284,-65.22068
1416065308.61372,-65.14123
1416065918.97459,-64.97688
1416066529.33547,-64.86794
1416067139.69634,-65.02081
1416067750.05722,-64.92062
1416068360.41809,-65.00351
1416068970.77897,-65.15984
1416069581.13985,-65.09325
1416070191.50072,-65.41138
1416070801.8616,-65.30102
1416071412.22247,-65.19944
1416072022.58335,-65.03981
1416072632.94423,-65.17576
1416073243.3051,-65.07841
1416073853.66598,-65.11874
1416074464.02685,-65.24729
1416075074.38773,-65.27298
1416075684.7486,-65.27401
1416076295.10948,-65.2785
1416076905.47036,-65.3625
1416077515.83123,-65.20838
1416078126.19211,-65.35165
1416078736.55298,-65.18916
1416079346.91386,-65.00116
1416079957.27474,-65.10016
1416080567.63561,-65.0988
1416081177.99649,-65.42731
1416081788.35736,-65.10612
1416082398.71824,-65.181
1416083009.07911,-65.17081
1416083619.43999,-65.32389
