1416000000,-64.11288
1416000610.36088,-64.28309
1416001220.72175,-64.28706
1416001831.08263,-64.21502
1416002441.4435,-64.31326
1416003051.80438,-64.04356
1416003662.16526,-64.14326
1416004272.52613,-64.17448
1416004882.88701,-63.96125
1416005493.24788,-64.11105
1416006103.60876,-64.2568
1416006713.96963,-64.13208
1416007324.33051,-64.14352
1416007934.69139,-64.22266
1416008545.05226,-64.40239
1416009155.41314,-64.14262
1416009765.77401,-64.12718
1416010376.13489,-64.06668
1416010986.49577,-64.2646
1416011596.85664,-64.21114
1416012207.21752,-64.59151
1416012817.57839,-64.42696
1416013427.93927,-64.04449
1416014038.30014,-63.96301
1416014648.66102,-64.01373
1416015259.0219,-64.04677
1416015869.38277,-64.15628
1416016479.74365,-64.33627
1416017090.10452,-64.2795
1416017700.4654,-64.19402
1416018310.82628,-64.04638
1416018921.18715,-64.12402
1416019531.54803,-64.32315
1416020141.9089,-64.15021
1416020752.26978,-64.48681
1416021362.63065,-64.33465
1416021972.99153,-64.35735
1416022583.35241,-64.17897
1416023193.71328,-64.06527
1416023804.07416,-64.23959
1416024414.43503,-64.17653
1416025024.79591,-64.02451
1416025635.15679,-64.15076
1416026245.51766,-64.26174
1416026855.87854,-64.19466
1416027466.23941,-64.21761
1416028076.60029,-64.26886
1416028686.96116,-64.34417
1416029297.32204,-64.17944
1416029907.68292,-64.1502
1416030518.04379,-64.2387
1416031128.40467,-64.3467
1416031738.76554,-64.07405
1416032349.12642,-64.41526
1416032959.4873,-64.33516
1416033569.84817,-64.27911
1416034180.20905,-64.26022
1416034790.56992,-64.21795
1416035400.9308,-64.53369
1416036011.29167,-64.29045
1416036621.65255,-63.95243
1416037232.01343,-64.06028
1416037842.3743,-64.10076
1416038452.73518,-64.25221
1416039063.09605,-64.20211
1416039673.45693,-64.19466
1416040283.81781,-64.10173
1416040894.17868,-64.42725
1416041504.53956,-64.10545
1416042114.90043,-64.02332
1416042725.26131,-63.95031
1416043335.62218,-64.22226
1416043945.98306,-64.1173
1416044556.34394,-64.2119
1416045166.70481,-64.3564
1416045777.06569,-64.14709
1416046387.42656,-64.2635
1416046997.78744,-64.37891
1416047608.14832,-64.16219
1416048218.50919,-64.38042
1416048828.87007,-64.3082
1416049439.23094,-64.12678
1416050049.59182,-64.16354
