1416000000,-64.3521
1416000610.36088,-64.23633
1416001220.72175,-64.51181
1416001831.08263,-64.56215
1416002441.4435,-64.65131
1416003051.80438,-64.63542
1416003662.16526,-64.55122
1416004272.52613,-64.72598
1416004882.88701,-64.74415
1416005493.24788,-64.60378
1416006103.60876,-64.42841
1416006713.96963,-64.6568
1416007324.33051,-64.34702
1416007934.69139,-64.18554
1416008545.05226,-64.25831
1416009155.41314,-64.57513
1416009765.77401,-64.59322
1416010376.13489,-64.48784
1416010986.49577,-64.58347
1416011596.85664,-64.48628
1416012207.21752,-64.47656
1416012817.57839,-64.42651
1416013427.93927,-64.35403
1416014038.30014,-64.66038
1416014648.66102,-64.60441
1416015259.0219,-64.73588
1416015869.38277,-64.24998
1416016479.74365,-64.5826
1416017090.10452,-64.71971
1416017700.4654,-64.56637
1416018310.82628,-64.61327
1416018921.18715,-64.58353
1416019531.54803,-64.52662
1416020141.9089,-64.47681
1416020752.26978,-64.88677
1416021362.63065,-64.52406
1416021972.99153,-64.6542
1416022583.35241,-64.55681
1416023193.71328,-64.45106
1416023804.07416,-64.37023
1416024414.43503,-64.53211
1416025024.79591,-64.63511
1416025635.15679,-64.80956
1416026245.51766,-64.6744
1416026855.87854,-64.51034
1416027466.23941,-64.5121
1416028076.60029,-64.66603
1416028686.96116,-64.43054
1416029297.32204,-64.84897
1416029907.68292,-64.59409
1416030518.04379,-64.75488
1416031128.40467,-64.45987
1416031738.76554,-64.21091
1416032349.12642,-64.34402
1416032959.4873,-64.63638
1416033569.84817,-64.59725
1416034180.20905,-64.46266
1416034790.56992,-64.61929
1416035400.9308,-64.70913
1416036011.29167,-64.84882
1416036621.65255,-64.57854
1416037232.01343,-64.51508
1416037842.3743,-64.49793
1416038452.73518,-64.84602
1416039063.09605,-64.71538
1416039673.45693,-64.99693
1416040283.81781,-64.61725
1416040894.17868,-64.59113
1416041504.53956,-64.39282
1416042114.90043,-64.49767
1416042725.26131,-64.60772
1416043335.62218,-64.53326
1416043945.98306,-64.92384
1416044556.34394,-64.77293
1416045166.70481,-64.73009
1416045777.06569,-64.5449
1416046387.42656,-64.46844
1416046997.78744,-64.6026
1416047608.14832,-64.42136
1416048218.50919,-64.58134
1416048828.87007,-64.54076
1416049439.23094,-64.37016
1416050049.59182,-64.24602
1416050659.9527,-64.61263
1416051270.31357,-64.54829
1416051880.67445,-64.52902
1416052491.03532,-64.64514
1416053101.3962,-64.50212
