1416000000,-64.59551
1416000610.36088,-64.65658
1416001220.72175,-65.11311
1416001831.08263,-64.89519
1416002441.4435,-64.85403
1416003051.80438,-64.68646
1416003662.16526,-64.72329
1416004272.52613,-65.00497
1416004882.88701,-65.01117
1416005493.24788,-64.7812
1416006103.60876,-64.57541
1416006713.96963,-64.98934
1416007324.33051,-64.75945
1416007934.69139,-65.21056
1416008545.05226,-64.5731
1416009155.41314,-64.51904
1416009765.77401,-64.77023
1416010376.13489,-64.96893
1416010986.49577,-64.81956
1416011596.85664,-64.71696
1416012207.21752,-65.00636
1416012817.57839,-64.84159
1416013427.93927,-64.63035
1416014038.30014,-64.92046
1416014648.66102,-64.84227
1416015259.0219,-65.06709
1416015869.38277,-65.20078
1416016479.74365,-64.81146
1416017090.10452,-64.73203
1416017700.4654,-64.70025
1416018310.82628,-64.78145
1416018921.18715,-64.63576
1416019531.54803,-64.78986
1416020141.9089,-64.87993
1416020752.26978,-64.7254
1416021362.63065,-64.93655
1416021972.99153,-64.8798
1416022583.35241,-64.85608
1416023193.71328,-64.88519
1416023804.07416,-65.29697
1416024414.43503,-64.79703
1416025024.79591,-64.85256
1416025635.15679,-64.99533
1416026245.51766,-65.04335
1416026855.87854,-65.05954
1416027466.23941,-64.84197
1416028076.60029,-64.75605
1416028686.96116,-64.96685
1416029297.32204,-64.91271
1416029907.68292,-65.10043
1416030518.04379,-64.93634
1416031128.40467,-64.73994
1416031738.76554,-64.7951
1416032349.12642,-64.94583
1416032959.4873,-64.88631
1416033569.84817,-64.83658
1416034180.20905,-65.0357
1416034790.56992,-65.09603
1416035400.9308,-64.96503
1416036011.29167,-64.96307
1416036621.65255,-64.82655
1416037232.01343,-64.66579
1416037842.3743,-64.91405
1416038452.73518,-65.00511
1416039063.09605,-64.7569
1416039673.45693,-64.80848
1416040283.81781,-64.8626
1416040894.17868,-64.96662
1416041504.53956,-65.03996
1416042114.90043,-64.79344
1416042725.26131,-64.90832
1416043335.62218,-64.80964
1416043945.98306,-64.80343
1416044556.34394,-64.82758
1416045166.70481,-64.99781
1416045777.06569,-64.84371
1416046387.42656,-64.80762
1416046997.78744,-64.73169
1416047608.14832,-64.91803
1416048218.50919,-64.73857
1416048828.87007,-64.8973
1416049439.23094,-64.8428
1416050049.59182,-65.0631
1416050659.9527,-64.78375
1416051270.31357,-64.62148
1416051880.67445,-64.81229
1416052491.03532,-64.92941
1416053101.3962,-64.86458
1416053711.75707,-64.65418
1416054322.11795,-64.81089
1416054932.47883,-64.93027
1416055542.8397,-64.93662
1416056153.20058,-64.92905
1416056763.56145,-65.09487
1416057373.92233,-64.78379
1416057984.28321,-64.81117
1416058594.64408,-64.65234
1416059205.00496,-64.76116
1416059815.36583,-64.8172
1416060425.72671,-64.84701
1416061036.08758,-64.94314
1416061646.44846,-64.76888
1416062256.80934,-64.76849
1416062867.17021,-64.7132
1416063477.53109,-64.71516
1416064087.89196,-64.82305
1416064698.25284,-64.56549
1416065308.61372,-64.72137
1416065918.97459,-64.78869
1416066529.33547,-64.85245
1416067139.69634,-64.89149
1416067750.05722,-64.8829
1416068360.41809,-64.85269
1416068970.77897,-64.65504
1416069581.13985,-64.79028
1416070191.50072,-64.77016
1416070801.8616,-64.92443
1416071412.22247,-64.69595
1416072022.58335,-64.76222
1416072632.94423,-64.84557
1416073243.3051,-64.90311
1416073853.66598,-64.96272
1416074464.02685,-64.90301
1416075074.38773,-65.20286
1416075684.7486,-65.05814
1416076295.10948,-65.1161
1416076905.47036,-65.06212
1416077515.83123,-64.89603
1416078126.19211,-64.70476
1416078736.55298,-64.95155
1416079346.91386,-64.90669
1416079957.27474,-64.84447
1416080567.63561,-64.88915
1416081177.99649,-64.57846
1416081788.35736,-64.69596
1416082398.71824,-64.73729
1416083009.07911,-64.79073
1416083619.43999,-64.6687
1416084229.80087,-64.76695
1416084840.16174,-65.16766
1416085450.52262,-65.19131
1416086060.88349,-65.03001
1416086671.24437,-65.05193
1416087281.60525,-65.00246
1416087891.96612,-64.80973
1416088502.327,-64.97378
1416089112.68787,-64.85669
1416089723.04875,-64.94198
1416090333.40963,-64.83209
1416090943.7705,-65.00178
1416091554.13138,-64.76759
