1416000000,-64.23654
1416000610.36088,-64.30549
1416001220.72175,-64.48823
1416001831.08263,-64.50847
1416002441.4435,-64.46633
1416003051.80438,-64.56535
1416003662.16526,-65.1903
1416004272.52613,-64.76198
1416004882.88701,-64.60591
1416005493.24788,-64.7925
1416006103.60876,-64.76971
1416006713.96963,-64.51134
1416007324.33051,-64.75942
1416007934.69139,-64.52673
1416008545.05226,-64.79228
1416009155.41314,-64.5479
1416009765.77401,-64.66967
1416010376.13489,-64.6626
1416010986.49577,-64.85403
1416011596.85664,-64.79573
1416012207.21752,-64.74409
1416012817.57839,-64.63479
1416013427.93927,-64.76515
1416014038.30014,-64.46474
1416014648.66102,-64.51478
1416015259.0219,-64.44032
1416015869.38277,-64.46611
1416016479.74365,-64.76501
1416017090.10452,-64.58788
1416017700.4654,-64.93587
1416018310.82628,-64.76652
1416018921.18715,-64.61803
1416019531.54803,-64.74467
1416020141.9089,-64.70419
1416020752.26978,-64.70733
1416021362.63065,-64.89577
1416021972.99153,-64.72929
1416022583.35241,-64.71085
1416023193.71328,-64.75175
1416023804.07416,-64.54311
1416024414.43503,-64.59407
1416025024.79591,-64.66067
1416025635.15679,-64.81741
1416026245.51766,-64.68845
1416026855.87854,-64.74448
1416027466.23941,-64.53601
1416028076.60029,-64.79757
1416028686.96116,-64.57638
1416029297.32204,-64.70595
1416029907.68292,-64.39468
1416030518.04379,-64.68834
1416031128.40467,-64.63821
1416031738.76554,-64.63113
1416032349.12642,-64.47929
1416032959.4873,-64.52986
1416033569.84817,-64.6974
1416034180.20905,-64.46841
1416034790.56992,-64.47474
1416035400.9308,-64.35458
1416036011.29167,-64.21938
1416036621.65255,-64.28378
1416037232.01343,-64.42195
1416037842.3743,-64.33946
1416038452.73518,-64.54336
1416039063.09605,-64.53133
1416039673.45693,-64.72918
1416040283.81781,-64.79971
1416040894.17868,-64.57316
1416041504.53956,-64.48373
1416042114.90043,-64.83168
1416042725.26131,-64.62675
1416043335.62218,-64.85062
1416043945.98306,-64.65865
1416044556.34394,-64.45836
1416045166.70481,-64.75954
1416045777.06569,-64.87305
1416046387.42656,-64.53255
1416046997.78744,-64.49028
